Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Robbie Grossman,543257,133,129.0,105.0,56.0,20.0,3.0,6.0,83.0,58.0,2.0,99.0,1.0,0.245,404.0,0.34,0.354,0.694,4.0,9.0,0.692,7.0,1830.0,465.0,143.0,38.0,137.0,0.0,2.0,0.293,0.88,67.33,0.0,0.176,3.0,0.263,0.498,0.235,0.0,0.179,7.0,0.273,0.529,0.256,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,3.0,0.0,0.0,0.25,0.25,0.0,1.0
Sean Murphy,669221,133,10.0,6.0,11.0,5.0,0.0,4.0,7.0,2.0,0.0,12.0,0.0,0.4,30.0,0.438,0.967,1.404,0.0,0.0,0.0,0.0,131.0,32.0,29.0,8.0,11.0,0.0,0.0,0.421,1.2,7.5,8.33,0.44,11.0,0.481,1.481,1.0,7.5,0.4,12.0,0.438,1.405,0.967,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,2.0,0.5,1.0,0.5,1.5,1.0,0.0
Seth Brown,664913,133,17.0,9.0,11.0,7.0,2.0,0.0,13.0,5.0,0.0,20.0,1.0,0.377,53.0,0.441,0.585,1.026,0.0,0.0,0.0,2.0,220.0,59.0,31.0,12.0,24.0,0.0,0.0,0.5,0.82,0.0,0.0,0.294,5.0,0.4,0.929,0.529,0.0,0.419,18.0,0.49,1.164,0.674,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,4.0,0.5,2.0,0.6,1.35,0.75,1.0
Sheldon Neuse,641914,133,15.0,6.0,3.0,2.0,0.0,0.0,12.0,3.0,0.0,9.0,0.0,0.265,34.0,0.324,0.324,0.648,0.0,0.0,0.0,0.0,167.0,37.0,11.0,5.0,12.0,0.0,0.0,0.409,0.86,0.0,0.0,0.545,6.0,0.545,1.181,0.636,0.0,0.265,9.0,0.324,0.648,0.324,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adalberto Mondesi,609275,118,96.0,90.0,56.0,19.0,10.0,9.0,121.0,17.0,0.0,106.0,0.0,0.27,392.0,0.296,0.439,0.735,7.0,39.0,0.848,6.0,1506.0,418.0,172.0,59.0,162.0,3.0,6.0,0.362,1.07,43.56,13.5,0.333,9.0,0.333,1.0,0.667,30.0,0.317,19.0,0.328,0.811,0.483,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,3.0,0.667,2.0,0.667,2.0,1.333,1.0
Alex Gordon,460086,118,139.0,161.0,73.0,30.0,1.0,13.0,94.0,48.0,3.0,138.0,15.0,0.264,522.0,0.34,0.4,0.74,3.0,5.0,0.625,12.0,2202.0,592.0,209.0,71.0,201.0,1.0,6.0,0.297,1.18,40.15,26.0,0.269,7.0,0.345,0.73,0.385,55.0,0.309,17.0,0.397,0.815,0.418,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,7.0,0.0,0.0,0.222,0.222,0.0,1.0
Brett Phillips,621433,118,24.0,14.0,6.0,2.0,0.0,2.0,16.0,10.0,0.0,9.0,0.0,0.173,52.0,0.302,0.327,0.629,0.0,3.0,1.0,1.0,262.0,65.0,17.0,5.0,27.0,2.0,1.0,0.2,0.88,26.0,12.0,0.167,2.0,0.333,0.75,0.417,24.0,0.167,4.0,0.323,0.656,0.333,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
Bubba Starling,605490,118,50.0,40.0,23.0,5.0,0.0,4.0,52.0,9.0,0.0,36.0,1.0,0.213,169.0,0.257,0.314,0.571,0.0,2.0,1.0,3.0,620.0,180.0,53.0,10.0,87.0,1.0,0.0,0.283,0.95,42.25,19.0,0.316,6.0,0.381,0.907,0.526,21.0,0.238,10.0,0.304,0.733,0.429,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,4.0,0.0,0.0,0.2,0.2,0.0,0.0
Cam Gallagher,595956,118,45.0,35.0,14.0,7.0,0.0,3.0,28.0,11.0,0.0,30.0,3.0,0.238,126.0,0.312,0.365,0.677,1.0,0.0,0.0,3.0,576.0,142.0,46.0,12.0,44.0,1.0,1.0,0.281,1.0,42.0,12.0,0.292,7.0,0.32,0.903,0.583,22.0,0.318,14.0,0.4,0.968,0.568,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheslor Cuthbert,596144,118,81.0,78.0,23.0,14.0,0.0,8.0,63.0,17.0,1.0,72.0,2.0,0.246,293.0,0.292,0.375,0.667,0.0,1.0,1.0,14.0,1221.0,312.0,110.0,35.0,136.0,0.0,0.0,0.288,0.98,36.62,0.0,0.214,3.0,0.353,0.639,0.286,0.0,0.167,6.0,0.268,0.518,0.25,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Mejia,625510,118,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.143,7.0,0.3,0.143,0.443,0.0,0.0,0.0,0.0,42.0,10.0,1.0,2.0,1.0,0.0,1.0,0.167,0.25,0.0,0.0,0.143,1.0,0.3,0.443,0.143,0.0,0.143,1.0,0.3,0.443,0.143,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Humberto Arteaga,600858,118,37.0,40.0,10.0,3.0,0.0,0.0,23.0,6.0,0.0,22.0,2.0,0.198,111.0,0.252,0.225,0.477,1.0,1.0,0.5,2.0,473.0,121.0,25.0,4.0,46.0,2.0,0.0,0.25,1.43,0.0,0.0,0.294,5.0,0.368,0.721,0.353,0.0,0.2,8.0,0.256,0.481,0.225,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Dozier,641531,118,128.0,81.0,71.0,27.0,9.0,26.0,129.0,53.0,2.0,137.0,3.0,0.286,479.0,0.358,0.543,0.901,2.0,2.0,0.5,9.0,2063.0,539.0,260.0,82.0,205.0,0.0,4.0,0.338,0.6,18.42,25.0,0.2,5.0,0.231,0.631,0.4,18.67,0.339,19.0,0.373,0.962,0.589,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,6.0,0.333,2.0,0.333,1.333,1.0,0.0
Jorge Soler,624585,118,151.0,118.0,86.0,29.0,1.0,45.0,165.0,66.0,3.0,142.0,10.0,0.258,550.0,0.347,0.56,0.907,1.0,2.0,0.667,15.0,2549.0,631.0,308.0,109.0,230.0,0.0,3.0,0.283,0.92,12.22,7.5,0.367,11.0,0.367,1.267,0.9,8.43,0.305,18.0,0.369,1.098,0.729,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,11.0,0.364,4.0,0.364,1.182,0.818,0.0
Meibrys Viloria,650619,118,35.0,38.0,6.0,6.0,0.0,1.0,37.0,8.0,0.0,25.0,0.0,0.216,116.0,0.262,0.293,0.555,1.0,0.0,0.0,3.0,514.0,126.0,34.0,12.0,42.0,0.0,2.0,0.3,2.11,116.0,0.0,0.136,3.0,0.167,0.349,0.182,0.0,0.229,11.0,0.269,0.54,0.271,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,4.0,0.0,0.0,0.2,0.2,0.0,1.0
Nick Dini,664926,118,14.0,6.0,10.0,3.0,0.0,1.0,13.0,4.0,0.0,8.0,1.0,0.195,41.0,0.283,0.341,0.624,0.0,0.0,0.0,0.0,172.0,47.0,14.0,2.0,9.0,1.0,0.0,0.259,0.4,41.0,0.0,0.211,4.0,0.286,0.602,0.316,41.0,0.195,8.0,0.283,0.624,0.341,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicky Lopez,670032,118,95.0,150.0,38.0,17.0,1.0,2.0,50.0,15.0,0.0,80.0,1.0,0.225,356.0,0.258,0.295,0.553,1.0,1.0,0.5,5.0,1429.0,376.0,105.0,25.0,151.0,4.0,0.0,0.257,1.88,178.0,0.0,0.077,2.0,0.077,0.154,0.077,0.0,0.204,11.0,0.204,0.445,0.241,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Ryan McBroom,643436,118,13.0,13.0,1.0,2.0,0.0,0.0,12.0,4.0,0.0,10.0,0.0,0.25,40.0,0.318,0.3,0.618,0.0,0.0,0.0,3.0,179.0,44.0,12.0,4.0,25.0,0.0,0.0,0.357,2.6,0.0,0.0,0.19,4.0,0.261,0.451,0.19,0.0,0.25,10.0,0.318,0.618,0.3,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan O'Hearn,656811,118,96.0,86.0,30.0,10.0,1.0,13.0,91.0,38.0,1.0,57.0,1.0,0.186,307.0,0.277,0.352,0.628,1.0,0.0,0.0,7.0,1413.0,347.0,108.0,31.0,153.0,0.0,1.0,0.216,1.16,23.62,10.5,0.143,3.0,0.217,0.646,0.429,13.67,0.244,10.0,0.326,0.814,0.488,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,5.0,0.4,2.0,0.4,1.4,1.0,1.0
Whit Merrifield,593160,118,151.0,147.0,100.0,39.0,9.0,16.0,114.0,43.0,4.0,195.0,5.0,0.307,635.0,0.354,0.472,0.826,10.0,18.0,0.643,8.0,2578.0,687.0,300.0,74.0,190.0,0.0,4.0,0.352,0.8,39.69,0.0,0.333,10.0,0.355,0.822,0.467,64.0,0.359,23.0,0.377,0.877,0.5,0.274,4.6,0.75,9.82,2.16,29.1,17.56,4.64,0.0,0.62,5.6,8.59,1.53,1.26,1.0,5.0,0.6,3.0,0.667,1.267,0.6,0.0
